id,fecha_siniestro,tipo_automovil,marca,modelo,lng,lat,day,month
32544,18-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6097289,-33.4306885,Friday,March
32545,18-03-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.6196299,-33.445319899999994,Friday,March
32546,18-03-2011 00:00,Automovil,Kia motors,Morning ex 1.1 aut dh 4x2,-71.38688051,-41.12284101,Friday,March
32547,19-03-2011 00:00,Camioneta,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-70.6362822,-33.4740653,Saturday,March
32548,19-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-71.1949787,-30.5842958,Saturday,March
32549,19-03-2011 00:00,Station wagon,Bussing,Diesel 10 a 15 ton.,-70.6235577,-33.4433292,Saturday,March
32550,18-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-71.2517989,-34.714839500000004,Friday,March
32551,19-03-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-70.5956934,-33.5182566,Saturday,March
32552,19-03-2011 00:00,Automovil,Kia motors,Carens 1.8 7p at a/c,-71.4961701,-35.8321198,Saturday,March
32553,22-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,10.5328845,44.154641,Tuesday,March
32554,20-03-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies cuero,-4.0667652,43.261968599999996,Sunday,March
32555,21-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.650118,-33.437433299999995,Monday,March
32559,22-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.55401442,-33.39346527,Tuesday,March
32560,21-03-2011 00:00,Todo terreno,Great wall,Hover 4x2 sa abs,10.3367766,45.8060081,Monday,March
32561,20-03-2011 00:00,Automovil,Mazda,Mazda rx8,-7.8896262,40.033265,Sunday,March
32562,23-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-66.8700314,-29.436751899999997,Wednesday,March
32563,23-02-2011 00:00,Camioneta,Mitsubishi,Montero 4p diesel,-70.3983675,-23.6515994,Wednesday,February
32564,18-03-2011 00:00,Station wagon,Suzuki,Swift 1 3 ga,-99.4095632,19.374189899999998,Friday,March
32565,22-03-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-71.5308028,-32.781036300000004,Tuesday,March
32566,24-03-2011 00:00,Automovil,Peugeot,206 basico 1.4 ac,-71.5308028,-32.781036300000004,Thursday,March
32567,24-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.6009174,-33.5116387,Thursday,March
32568,23-03-2011 00:00,Todo terreno,Suzuki,Swift 1 3 ga,-117.3211139,33.174477,Wednesday,March
32569,25-03-2011 00:00,Automovil,Peugeot,206 basico 1.4 ac,-84.820319,10.6734974,Friday,March
32570,24-03-2011 00:00,Todo terreno,Kia motors,Sorento ex 2.5 at ac 4x4,-107.6130749,24.8153759,Thursday,March
32571,25-03-2011 00:00,Automovil,Toyota,Yaris gl,-75.71245767,4.80831485,Friday,March
32572,14-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.5532719,-33.5528848,Monday,March
32573,26-03-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.6029555,-33.412524100000006,Saturday,March
32574,26-03-2011 00:00,Automovil,Volkswagen,Gol,-81.490843,12.8086902,Saturday,March
32575,27-03-2011 00:00,Automovil,Kia motors,Rio jb 1.4 ex at dh ab ll,-85.1714223,10.820623,Sunday,March
32576,27-03-2011 00:00,Station wagon,Suzuki,Vitara jx,-106.3206589,35.8892969,Sunday,March
32577,26-03-2011 00:00,Camioneta,Nissan,Navara 4x4 d/c dies at cu,9.003674334,44.38633945,Saturday,March
32578,27-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,0.5026083,42.536589500000005,Sunday,March
32579,28-03-2011 00:00,Camioneta,Toyota,New tercel xli,-70.5932984,-33.4311486,Monday,March
32580,26-03-2011 00:00,Automovil,Fiat,Palio flp,-71.0354821,-34.5345379,Saturday,March
32582,24-03-2011 00:00,Automovil,Subaru,3.0 4d outback ew gw,-70.5363243,-33.3845856,Thursday,March
32583,25-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.6165497,-33.460665500000005,Friday,March
32584,28-03-2011 00:00,Todo terreno,Toyota,Rav4 std,80.5883843,7.1637379,Monday,March
32586,28-03-2011 00:00,Automovil,Toyota,Otra,-4.9864303,36.48690070000001,Monday,March
32587,30-03-2011 00:00,Automovil,Nissan,Cwa-45 cwb-45 y cwc-45 camion o tractor doble pte 45 ton. arrastre,-6.1183594,38.84594620000001,Wednesday,March
32588,30-03-2011 00:00,Todo terreno,Chevrolet,Silverado rc 5.3 at,-7.571849156,43.00433185,Wednesday,March
32589,31-03-2011 00:00,Station wagon,Subaru,Otra,-71.2146649,-30.6041059,Thursday,March
32591,30-03-2011 00:00,Automovil,Ford,Focus 2.0l st 170cv,-73.2403899,-39.8155113,Wednesday,March
32592,31-03-2011 00:00,Automovil,Toyota,Yaris gli,-70.66942984,-33.44502803,Thursday,March
32593,30-03-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies cuero,-106.3206589,35.8892969,Wednesday,March
32594,31-03-2011 00:00,Minibus,Fiat,Fiorino,144.6780052,-36.598609499999995,Thursday,March
32595,31-03-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Thursday,March
32596,01-04-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Friday,April
32597,31-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Thursday,March
32598,31-03-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Thursday,March
32599,31-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Thursday,March
32600,01-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Friday,April
32601,01-04-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Friday,April
32602,01-04-2011 00:00,Automovil,Mitsubishi,Lancer 1.6 glxi,-74.9999999,-11.7499999,Friday,April
32603,04-04-2011 00:00,Automovil,Chevrolet,Corsa plus nb 1.6 ac abs,-70.51748062,-33.42478675,Monday,April
32604,30-03-2011 00:00,Automovil,Toyota,Yaris sport xli,-75.8289949,20.028893,Wednesday,March
32605,03-04-2011 00:00,Automovil,Porsche,Otra,-75.8289949,20.028893,Sunday,April
32606,04-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Monday,April
32607,03-04-2011 00:00,Station wagon,Toyota,Rav4 std,-75.8289949,20.028893,Sunday,April
32608,03-04-2011 00:00,Camioneta,Toyota,Hilux d/c,-71.3380212,-29.9531147,Sunday,April
32609,04-04-2011 00:00,Automovil,Kia motors,Rio jb 1.4 ex at dh ab ll,-75.8289949,20.028893,Monday,April
32610,06-04-2011 00:00,Station wagon,Kia motors,Sportage,-70.3980032,-23.646373999999998,Wednesday,April
32611,05-04-2011 00:00,Automovil,Nissan,Tiida sedan le,-70.7310032,-33.40376675,Tuesday,April
32612,05-04-2011 00:00,Station wagon,Kia motors,Otra,-75.8289949,20.028893,Tuesday,April
32613,05-04-2011 00:00,Automovil,Suzuki,Swift gl,-75.8289949,20.028893,Tuesday,April
32614,06-04-2011 00:00,Camioneta,Toyota,Hilux c/s chassis corto,-75.8289949,20.028893,Wednesday,April
32615,07-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Thursday,April
32616,08-04-2011 00:00,Camioneta,Nissan,Terrano axs 4x4,-70.3980032,-23.646373999999998,Friday,April
32617,05-04-2011 00:00,Station wagon,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Tuesday,April
32618,07-04-2011 00:00,Automovil,Kia motors,Otra,-75.8289949,20.028893,Thursday,April
32619,07-04-2011 00:00,Station wagon,Kia motors,Sportage,-75.8289949,20.028893,Thursday,April
32620,07-04-2011 00:00,Camioneta,Hyundai,H1 2.4 hsv 7s at sr,-75.8289949,20.028893,Thursday,April
32621,09-04-2011 00:00,Automovil,Toyota,Rav4 std,-75.8289949,20.028893,Saturday,April
32622,09-04-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Saturday,April
32623,10-04-2011 00:00,Station wagon,Toyota,4runner sr,-75.8289949,20.028893,Sunday,April
32624,06-04-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies cuero,-70.1524645,-20.2140656,Wednesday,April
32625,11-04-2011 00:00,Camioneta,Nissan,Terrano,-75.8289949,20.028893,Monday,April
32626,07-04-2011 00:00,Automovil,Kia motors,Besta 12 c standard,-75.8289949,20.028893,Thursday,April
32627,10-04-2011 00:00,Automovil,Toyota,Corolla,-75.8289949,20.028893,Sunday,April
32628,10-04-2011 00:00,Station wagon,Hyundai,Terracan gl dsl,-75.8289949,20.028893,Sunday,April
32629,09-04-2011 00:00,Camioneta,Hyundai,Veracruz 3.0 gls crd full,-75.8289949,20.028893,Saturday,April
32630,09-04-2011 00:00,Automovil,Toyota,Yaris gli,-75.8289949,20.028893,Saturday,April
32631,11-04-2011 00:00,Minibus,Hyundai,H-1 minibus tdi 12p sv,-68.927218,-22.462391600000004,Monday,April
32632,20-03-2011 00:00,Automovil,Nissan,Navara 4x2 d/c dies cuero,-70.1524645,-20.2140656,Sunday,March
32633,12-04-2011 00:00,Automovil,Toyota,Yaris gl,-75.8289949,20.028893,Tuesday,April
32634,12-04-2011 00:00,Camioneta,Kia motors,Frontier 2.7 plus c/s,-75.8289949,20.028893,Tuesday,April
32635,11-04-2011 00:00,Automovil,Toyota,Yaris gli,-75.8289949,20.028893,Monday,April
32636,12-04-2011 00:00,Station wagon,Jeep,Compass limited 2.4 at,-75.8289949,20.028893,Tuesday,April
32637,11-04-2011 00:00,Automovil,Hyundai,Terracan 2.9 gl le crdi,-75.8289949,20.028893,Monday,April
32638,13-04-2011 00:00,Automovil,Nissan,Terrano,-70.1524645,-20.2140656,Wednesday,April
32639,13-04-2011 00:00,Automovil,Nissan,Terrano,-75.8289949,20.028893,Wednesday,April
32640,12-04-2011 00:00,Automovil,Mitsubishi,L200,-75.8289949,20.028893,Tuesday,April
32641,13-04-2011 00:00,Automovil,Suzuki,Maruti,-75.8289949,20.028893,Wednesday,April
32642,13-04-2011 00:00,Automovil,Toyota,Hilux,-75.8289949,20.028893,Wednesday,April
32643,13-04-2011 00:00,Camioneta,Suzuki,Grand nomade 2.0 glx spac,-75.8289949,20.028893,Wednesday,April
32644,14-04-2011 00:00,Automovil,Suzuki,Swift 1 3 gl,-75.8289949,20.028893,Thursday,April
32645,13-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Wednesday,April
32646,15-04-2011 00:00,Camioneta,Hyundai,Porter hr gls std tci ps,-75.8289949,20.028893,Friday,April
32647,15-04-2011 00:00,Camioneta,Ford,Ranger xlt,-75.8289949,20.028893,Friday,April
32648,14-04-2011 00:00,Camioneta,Toyota,Yaris sport xli,-75.8289949,20.028893,Thursday,April
32649,06-04-2011 00:00,Camioneta,Nissan,Terrano d/c 4x2 aa,-75.8289949,20.028893,Wednesday,April
32650,14-04-2011 00:00,Camioneta,Suzuki,Swift 1 3 ga,-75.8289949,20.028893,Thursday,April
32651,15-04-2011 00:00,Camioneta,Suzuki,Grand nomade 2.0 glx spac,-75.8289949,20.028893,Friday,April
32652,14-04-2011 00:00,Camioneta,Suzuki,Grand nomade 2.0 glx spac,-75.8289949,20.028893,Thursday,April
32653,16-04-2011 00:00,Camioneta,Suzuki,Grand nomade 2.0 glx spac,-70.6748051,-33.2023396,Saturday,April
32654,15-04-2011 00:00,Automovil,Chevrolet,Spark lt hb 5p 1.0 ac bc,-75.8289949,20.028893,Friday,April
32655,16-04-2011 00:00,Camioneta,Great wall,Deer 4x2,-75.8289949,20.028893,Saturday,April
32656,17-04-2011 00:00,Automovil,Hyundai,Porter hr chasis,-75.8289949,20.028893,Sunday,April
32657,14-04-2011 00:00,Camioneta,Mitsubishi,L200,-75.8289949,20.028893,Thursday,April
32658,15-04-2011 00:00,Camioneta,Nissan,Terrano,-75.8289949,20.028893,Friday,April
32659,17-04-2011 00:00,Camioneta,Hyundai,Tucson 2.0 gl at abs 2ab,-75.8289949,20.028893,Sunday,April
32660,01-04-2011 00:00,Camioneta,Nissan,Terrano c/s 4x4 ac,-70.3980032,-23.646373999999998,Friday,April
32661,17-04-2011 00:00,Camioneta,Nissan,Terrano dx tdi 4x4,-68.927218,-22.462391600000004,Sunday,April
32662,19-04-2011 00:00,Camioneta,Toyota,Otra,-75.8289949,20.028893,Tuesday,April
32663,17-04-2011 00:00,Automovil,Toyota,Yaris xli,-75.8289949,20.028893,Sunday,April
32664,18-04-2011 00:00,Camioneta,Hyundai,Accent 1.5 gls,-75.8289949,20.028893,Monday,April
32665,12-04-2011 00:00,Automovil,Mazda,Mazda3 sedan v,-75.8289949,20.028893,Tuesday,April
32666,20-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6241576,-32.8686691,Wednesday,April
32667,18-04-2011 00:00,Camioneta,Nissan,Terrano ax 4x4 d/c ll,-70.39126787,-23.63997262,Monday,April
32668,16-04-2011 00:00,Automovil,Subaru,Legacy 1.8 dl,-55.9157079,-27.374966399999998,Saturday,April
32669,19-04-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-64.964784,-22.2512114,Tuesday,April
32670,19-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-2.818971,37.5567705,Tuesday,April
32671,20-04-2011 00:00,Automovil,Mazda,Cx-7 2.3 gt awd,-70.51968677,-33.40200639,Wednesday,April
32672,19-04-2011 00:00,Camioneta,Nissan,Terrano,-57.6206392,-37.988929,Tuesday,April
32673,21-04-2011 00:00,Camioneta,Toyota,Yaris gl,-70.6612615,-33.55337524,Thursday,April
32674,14-04-2011 00:00,Todo terreno,Nissan,Terrano,-92.0835637,16.9053548,Thursday,April
32675,21-04-2011 00:00,Automovil,Toyota,Yaris gl,-70.6297521,-33.443833500000004,Thursday,April
32676,20-04-2011 00:00,Automovil,Polski fiat,125-p,-70.1333329,-29.0833329,Wednesday,April
32677,20-04-2011 00:00,Automovil,Toyota,Yaris gl,-70.6019229,-33.508422499999995,Wednesday,April
32678,20-04-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-70.58609756,-33.43682041,Wednesday,April
32679,21-04-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-77.0188404,-12.000905900000001,Thursday,April
32681,21-04-2011 00:00,Todo terreno,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-71.562693,-33.0443663,Thursday,April
32682,22-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-63.6830229,-13.867434099999999,Friday,April
32683,22-04-2011 00:00,Camioneta,Kia motors,Frontier 2.7 plus c/s,-65.2134058,-24.2595528,Friday,April
32684,23-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6195785,-33.4285711,Saturday,April
32685,24-04-2011 00:00,Automovil,Buell,1125r,-55.2200389,-34.7714625,Sunday,April
32686,17-04-2011 00:00,Station wagon,Ford,Ecosport xls 4x2 1.6l,-68.9100551,-22.480020800000002,Sunday,April
32687,21-04-2011 00:00,Station wagon,Hyundai,Santa fe 2.0 gl 2wd crd,-70.5135549,-33.411561199999994,Thursday,April
32688,24-04-2011 00:00,Automovil,Toyota,Yaris gl,-79.5040305,-1.8135133,Sunday,April
32689,18-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.5931791,-33.395324,Monday,April
32690,21-04-2011 00:00,Automovil,Kymco,Mxer,-0.2709414,43.1608771,Thursday,April
32691,19-04-2011 00:00,Camioneta,Nissan,Terrano d/c 4x2 aa,-38.672469,-3.6691156000000005,Tuesday,April
32692,22-04-2011 00:00,Camioneta,Kia motors,Frontier 2.7 plus c/s,-73.1314373,-41.7678428,Friday,April
32693,20-04-2011 00:00,Automovil,Toyota,Yaris gl,-86.4311563,12.822220300000001,Wednesday,April
32694,26-04-2011 00:00,Automovil,Toyota,Yaris gl,-70.6179408,-33.4370837,Tuesday,April
32695,22-04-2011 00:00,Camioneta,Hyundai,Porter,-70.67331792,-33.39212486,Friday,April
32696,22-04-2011 00:00,Camioneta,Hyundai,Elantra 1.8 gls ac sr,-70.67331792,-33.39212486,Friday,April
32697,22-04-2011 00:00,Camioneta,Hyundai,Elantra 1.8 gls ac sr,-70.67331792,-33.39212486,Friday,April
32698,23-04-2011 00:00,Todo terreno,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-69.9333329,-27.0833329,Saturday,April
32699,25-04-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.59590891,-33.43180335,Monday,April
32700,22-04-2011 00:00,Camioneta,Nissan,Terrano,-6.617849,37.3300135,Friday,April
32701,25-04-2011 00:00,Automovil,Honda,Civic hybrid 1.3 aut.,3.7700368,46.4844213,Monday,April
32702,26-04-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.572846,-33.388121999999996,Tuesday,April
32703,27-04-2011 00:00,Motocicletas,Aprilia,Pegaso trail,-70.6592113,-33.4417138,Wednesday,April
32704,26-04-2011 00:00,Automovil,Hyundai,Elantra 1.8 gls ac sr,-104.6715463,24.02245705,Tuesday,April
32705,25-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.56312285,-33.401168,Monday,April
32706,26-04-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-70.6101927,-33.5119108,Tuesday,April
32707,22-04-2011 00:00,Automovil,Subaru,Impreza 1.6 gl,-104.6688093,23.996582999999998,Friday,April
32708,26-04-2011 00:00,Camioneta,Subaru,Impreza 1.6 gl,-70.6510657,-38.3336993,Tuesday,April
32709,28-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.7403821,-33.7208916,Thursday,April
32710,28-04-2011 00:00,Station wagon,Toyota,Rav4 std,-70.6828436,-33.3510697,Thursday,April
32711,28-04-2011 00:00,Camiones,Kia motors,Frontier 2.7 plus c/s,-59.14877576,-35.09989865,Thursday,April
32712,27-04-2011 00:00,Todo terreno,Toyota,Rav4 std,4.0070299,49.2334544,Wednesday,April
32713,25-04-2011 00:00,Automovil,Hyundai,Santa fe 2.0 gl 2wd crd,-70.5042497,-33.3898691,Monday,April
32714,25-04-2011 00:00,Automovil,Subaru,Impreza 1.6 gl,-70.55504809,-33.44090627,Monday,April
32715,28-04-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.5876371,-33.394032,Thursday,April
32716,27-04-2011 00:00,Automovil,Toyota,Yaris gl,-71.2600807,-34.977009100000004,Wednesday,April
32717,28-04-2011 00:00,Automovil,Peugeot,206 xr,-70.50044118,-33.36996473,Thursday,April
32720,24-04-2011 00:00,Camioneta,Hyundai,Accent 1.3 l,-70.6728527,-33.3701766,Sunday,April
32721,26-04-2011 00:00,Camioneta,Nissan,Terrano c/s 4x4,-70.4039337,-23.672824399999996,Tuesday,April
32722,27-04-2011 00:00,Camioneta,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-4.1332676,40.602792799999996,Wednesday,April
32723,28-04-2011 00:00,Automovil,Hyundai,Accent prime gls,-86.40287022,12.3304067,Thursday,April
32724,26-04-2011 00:00,Micro,Hyundai,Excel 1.3 ls,-70.1877654,-20.7025593,Tuesday,April
32725,28-04-2011 00:00,Camiones,Kia motors,Frontier 2.7 plus c/s,-63.5396425,-34.47112620000001,Thursday,April
32726,29-04-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-71.7286087,-35.6894372,Friday,April
32727,29-04-2011 00:00,Automovil,Suzuki,Grand nomade 2.0 glx spac,-3.7036303,40.4267584,Friday,April
32728,29-04-2011 00:00,Camaras frigorificas (con unidad refrigerante y sin chassis),Toyota,Rav4 std,-70.59879675,-33.47765912,Friday,April
32729,06-03-2010 00:00,Camioneta,Nissan,D22 terrano ax but,-97.3966772,18.4621734,Saturday,March
32730,01-01-2011 00:00,Automovil,Suzuki,Swift gl,-45.4460442,-21.5511953,Saturday,January
32731,04-01-2011 00:00,Automovil,Suzuki,Swift gl,-99.1081598,19.328089000000002,Tuesday,January
32732,04-01-2011 00:00,Automovil,Chevrolet,Aveo sedan nb 1.4 mt base,-121.8201654,37.233336200000004,Tuesday,January
32733,04-01-2011 00:00,Automovil,Nissan,Sentra ii xe plus,8.6320903,39.5304057,Tuesday,January
32734,05-01-2011 00:00,Camioneta,Chevrolet,Montana rc 1.8 dh ii,-70.5558416,-33.4079415,Wednesday,January
32735,05-01-2011 00:00,Automovil,Suzuki,Swift 1 5 gl at,-2.919149,43.2416914,Wednesday,January
32736,05-01-2011 00:00,Camioneta,Dodge,Ram reg cab 4x4 dies 5.9,-100.9529685,22.154854699999998,Wednesday,January
32737,05-02-2011 00:00,Camiones,Mack,Cv 713 38 6 ton 6x4 9 vel,-72.8725432,-15.806259299999999,Saturday,February
32738,06-01-2011 00:00,Camioneta,Nissan,D21 d/c,-70.5653123,-33.4679469,Thursday,January
32739,05-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-72.9346739,-41.460836900000004,Wednesday,January
32740,04-01-2011 00:00,Camioneta,Nissan,Terrano,-58.56229481,-34.66330314,Tuesday,January
32741,07-01-2011 00:00,Automovil,Skoda,Octavia ambiente 2.0,-70.4786197,-33.4242037,Friday,January
32742,06-01-2011 00:00,Camioneta,Dongfeng,Otra,-0.5180403,38.3073686,Thursday,January
32743,08-01-2011 00:00,Station wagon,Suzuki,Grand nomade at glx sport,-70.58895025,-33.44339753,Saturday,January
32744,08-01-2011 00:00,Automovil,Mazda,Mazda3 sport v,-66.7016119,18.265745000000003,Saturday,January
32745,08-01-2011 00:00,Automovil,Kia motors,Morning ex 1.1 mec dh,-70.55780695,-33.41728785,Saturday,January
32746,09-01-2011 00:00,Station wagon,Suzuki,Grand nomade,-70.6014954,-33.418201399999994,Sunday,January
32747,03-01-2011 00:00,Furgon,Hyundai,New h-1 mb gl tci 12s ac,-70.6928629,-33.369894800000004,Monday,January
32748,10-01-2011 00:00,Camioneta,Chevrolet,Luv 2.2 c/c mil ii 2t 2wd,-34.8674053,-8.0295872,Monday,January
32749,11-01-2011 00:00,Automovil,Chevrolet,Spark ls hb 0.8 dh,-70.5925943,-33.411970600000004,Tuesday,January
32751,11-01-2011 00:00,Automovil,Toyota,Yaris sport xli,-70.5539767,-33.425742,Tuesday,January
32752,11-01-2011 00:00,Camioneta,Nissan,Terrano 4wd,-90.14768179,14.454327300000001,Tuesday,January
32753,11-01-2011 00:00,Automovil,Subaru,Impreza 1.8 gl aa,-70.5459148,-33.3886718,Tuesday,January
32754,10-01-2011 00:00,Automovil,Chevrolet,Aveo iii hb 5p 1.4 base,-68.1436119,-16.5072465,Monday,January
32755,11-01-2011 00:00,Station wagon,Suzuki,Aerio glx mt,-80.97739105,8.09527495,Tuesday,January
32756,12-01-2011 00:00,Camioneta,Nissan,Terrano,-102.3260615,21.9280767,Wednesday,January
32757,12-01-2011 00:00,Automovil,Peugeot,206 x-line hdi aa euro iv,-70.57953298,-33.42301315,Wednesday,January
32758,12-01-2011 00:00,Automovil,Toyota,Yaris sport xli,-70.650118,-33.437433299999995,Wednesday,January
32759,07-01-2011 00:00,Furgon,Hyundai,New h-1 gl 2.5 tci f.esc,-70.784888,-33.434253999999996,Friday,January
32760,12-01-2011 00:00,Station wagon,Kia motors,New carens lx ac dab,-58.318649,-33.4002071,Wednesday,January
32761,13-01-2011 00:00,Automovil,Suzuki,Swift gl, gemfr. Bezirk,9.768453222,Thursday,January
32762,12-01-2011 00:00,Automovil,Mitsubishi,Lancer 1.5,-67.5534118,10.2278302,Wednesday,January
32764,13-01-2011 00:00,Automovil,Toyota,Yaris gli,-77.33462398,25.03394235,Thursday,January
32765,14-01-2011 00:00,Automovil,Hyundai,Elantra 1.6 gls,120.7357833,16.989975199999996,Friday,January
32766,14-01-2011 00:00,Station wagon,Toyota,Rav4 std,-70.5439297,-33.418236,Friday,January
32767,14-01-2011 00:00,Camioneta,Mitsubishi,L200 d/c turbo dakar crs,-117.1480711,34.023608200000005,Friday,January
32768,15-01-2011 00:00,Automovil,Kia motors,Morning ex 1.1 aut dh 4x2,-87.97768336,42.8973066,Saturday,January
32769,15-01-2011 00:00,Automovil,Suzuki,Swift 1.5 gl at,-70.63400634,-33.45806694,Saturday,January
32770,16-01-2011 00:00,Camioneta,Nissan,Terrano 4wd,14.40025773,37.74832615,Sunday,January
32772,17-01-2011 00:00,Automovil,Toyota,Yaris sport xli,13.5340379,42.4797588,Monday,January
32773,18-01-2011 00:00,Automovil,Toyota,Yaris sedan gli aut,7.6683549,43.78245870000001,Tuesday,January
32774,18-01-2011 00:00,Station wagon,Toyota,Advantage rav4 4x2,-70.58925561,-33.4451415,Tuesday,January
32775,18-01-2011 00:00,Camioneta,Nissan,Terrano,-70.6002997,-33.5488293,Tuesday,January
32776,19-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-2.5425323,37.8125736,Wednesday,January
32778,19-01-2011 00:00,Automovil,Subaru,New legacy 2.0 4d awd at,-64.1478073,-31.3665087,Wednesday,January
32779,18-01-2011 00:00,Furgon,Suzuki,Apv van,-61.4592804,-33.6589996,Tuesday,January
32780,18-01-2011 00:00,Camioneta,Kia motors,Frontier ii 2.5 plus chdh,-70.3068872,-18.471809,Tuesday,January
32781,17-01-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 at,-121.5028239,38.548004,Monday,January
32782,19-01-2011 00:00,Automovil,Toyota,Yaris gli,-72.03181656,-45.58531792,Wednesday,January
32783,20-01-2011 00:00,Automovil,Toyota,Yaris xli,-64.4953896,-31.028905100000003,Thursday,January
32784,20-01-2011 00:00,Camioneta,Nissan,Navara se 4x4,-70.55332854,-33.41662756,Thursday,January
32785,21-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-71.6124715,-33.5532251,Friday,January
32786,19-01-2011 00:00,Station wagon,Nissan,X-trail x,-70.6115775,-33.5007472,Wednesday,January
32787,20-01-2011 00:00,Automovil,Kia motors,Morning lx 1.1 mec 4x2,-69.614835,-23.2119318,Thursday,January
32788,21-01-2011 00:00,Automovil,Toyota,Yaris sport xli,-65.7483485,-28.453675399999995,Friday,January
32789,21-01-2011 00:00,Automovil,Volkswagen,Gol 1.8 comfort 3p,-92.74722999,17.0247264,Friday,January
32790,21-01-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mt ac,-78.4598031,-0.27589640000000004,Friday,January
32792,21-01-2011 00:00,Furgon,Citroen,Berlingo mult.sp.1 6 16v,-70.6576417,-33.4923281,Friday,January
32793,22-01-2011 00:00,Camioneta,Nissan,Terrano,-70.67657864,-33.492736,Saturday,January
32795,22-01-2011 00:00,Automovil,Suzuki,Swift 1 3 gl,-6.2568573,43.4082096,Saturday,January
32796,25-01-2011 00:00,Automovil,Toyota,Yaris sport gli,-16.8181971,32.733799600000005,Tuesday,January
32797,25-01-2011 00:00,Camioneta,Nissan,D22 terrano ax 4x4 diesel,-44.2763768,-20.0589007,Tuesday,January
32798,24-01-2011 00:00,Station wagon,Mitsubishi,Montero sport,-75.18887163,-51.444764899999996,Monday,January
32799,25-01-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl mt 4wd,-70.6907198,-33.4987174,Tuesday,January
32800,25-01-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 2.4 bu,-70.6386539,-33.46431968,Tuesday,January
32801,24-01-2011 00:00,Furgon,Hyundai,New h-1 mb gls 2.5 tci 9s,-70.602449,-33.4500181,Monday,January
32802,25-01-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mtc aw,-70.8683289,-33.600496899999996,Tuesday,January
